date,part_number,vehicle_type,vehicle_model,warehouse_id,demand_type,demand_qty,shipped_qty,backorder_qty,on_hand_inventory,in_transit_inventory,safety_stock,warehouse_capacity,labor_utilization,promotion_flag,weather_index,fuel_price_index,is_holiday,day_of_week,week_of_year,month
2023-07-01,PN003,EV,EV_E2,WH_4,Intermittent,0,0,0,2,65,123,25000,0.5783,0,78.9,3.67,0,6,26,7
2023-07-01,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,0,0,0,2,107,120,25000,0.9628,0,78.9,3.67,0,6,26,7
2023-07-01,PN005,Passenger,Hatch_C,WH_2,Erratic,135,0,135,2,64,90,25000,0.6362,0,78.9,3.67,0,6,26,7
2023-07-01,PN006,SUV,SUV_X,WH_3,Erratic,100,0,100,2,94,93,25000,0.7217,0,78.9,3.67,0,6,26,7
2023-07-01,PN007,Truck,Truck_T2,WH_4,Lumpy,0,0,0,2,51,58,25000,0.9817,0,78.9,3.67,0,6,26,7
2023-07-01,PN008,EV,EV_E1,WH_1,Lumpy,0,0,0,2,130,52,25000,0.6033,0,78.9,3.67,0,6,26,7
2023-07-02,PN000,Passenger,Sedan_A,WH_1,Smooth,196,0,196,21,111,120,25000,0.8087,0,78.9,3.67,0,7,26,7
2023-07-02,PN001,SUV,SUV_Y,WH_2,Smooth,136,0,136,28,153,127,25000,0.6179,0,78.9,3.67,0,7,26,7
2023-07-02,PN002,Truck,Truck_T1,WH_3,Smooth,75,0,75,22,120,120,25000,0.6418,0,78.9,3.67,0,7,26,7
2023-07-02,PN003,EV,EV_E2,WH_4,Intermittent,0,0,0,11,56,123,25000,0.5644,0,78.9,3.67,0,7,26,7
2023-07-02,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,0,0,0,17,92,120,25000,1.0,0,78.9,3.67,0,7,26,7
2023-07-02,PN005,Passenger,Hatch_C,WH_2,Erratic,363,0,363,11,55,90,25000,0.6716,0,78.9,3.67,0,7,26,7
2023-07-02,PN006,SUV,SUV_X,WH_3,Erratic,448,0,448,15,81,93,25000,0.7097,0,78.9,3.67,0,7,26,7
2023-07-02,PN007,Truck,Truck_T2,WH_4,Lumpy,0,0,0,9,44,58,25000,0.9544,0,78.9,3.67,0,7,26,7
2023-07-02,PN008,EV,EV_E1,WH_1,Lumpy,0,0,0,21,111,52,25000,0.586,0,78.9,3.67,0,7,26,7
2023-07-03,PN000,Passenger,Sedan_A,WH_1,Smooth,182,18,164,18,96,120,25000,0.7999,0,78.9,3.67,0,1,27,7
2023-07-03,PN001,SUV,SUV_Y,WH_2,Smooth,133,25,108,24,132,127,25000,0.6075,0,78.9,3.67,0,1,27,7
2023-07-03,PN002,Truck,Truck_T1,WH_3,Smooth,87,19,68,20,103,120,25000,0.591,0,78.9,3.67,0,1,27,7
2023-07-03,PN003,EV,EV_E2,WH_4,Intermittent,0,0,0,19,48,123,25000,0.5854,0,78.9,3.67,0,1,27,7
2023-07-03,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,0,0,0,30,79,120,25000,1.0,0,78.9,3.67,0,1,27,7
2023-07-03,PN005,Passenger,Hatch_C,WH_2,Erratic,91,10,81,9,47,90,25000,0.6568,0,78.9,3.67,0,1,27,7
2023-07-03,PN006,SUV,SUV_X,WH_3,Erratic,354,14,340,13,69,93,25000,0.6826,0,78.9,3.67,0,1,27,7
2023-07-03,PN007,Truck,Truck_T2,WH_4,Lumpy,0,0,0,16,37,58,25000,0.9554,0,78.9,3.67,0,1,27,7
2023-07-03,PN008,EV,EV_E1,WH_1,Lumpy,0,0,0,36,96,52,25000,0.6124,0,78.9,3.67,0,1,27,7
2023-07-04,PN000,Passenger,Sedan_A,WH_1,Smooth,200,16,184,16,82,120,25000,0.8034,0,78.9,3.67,1,2,27,7
2023-07-04,PN001,SUV,SUV_Y,WH_2,Smooth,145,22,123,21,113,127,25000,0.6151,0,78.9,3.67,1,2,27,7
2023-07-04,PN002,Truck,Truck_T1,WH_3,Smooth,82,18,64,17,88,120,25000,0.6384,0,78.9,3.67,1,2,27,7
2023-07-04,PN003,EV,EV_E2,WH_4,Intermittent,0,0,0,26,41,123,25000,0.5973,0,78.9,3.67,1,2,27,7
2023-07-04,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,0,0,0,42,67,120,25000,0.9698,0,78.9,3.67,1,2,27,7
2023-07-04,PN005,Passenger,Hatch_C,WH_2,Erratic,585,7,578,9,40,90,25000,0.6497,0,78.9,3.67,1,2,27,7
2023-07-04,PN006,SUV,SUV_X,WH_3,Erratic,537,11,526,12,59,93,25000,0.6889,0,78.9,3.67,1,2,27,7
2023-07-04,PN007,Truck,Truck_T2,WH_4,Lumpy,0,0,0,21,32,58,25000,0.9693,0,78.9,3.67,1,2,27,7
2023-07-04,PN008,EV,EV_E1,WH_1,Lumpy,0,0,0,50,82,52,25000,0.6237,0,78.9,3.67,1,2,27,7
2023-07-05,PN000,Passenger,Sedan_A,WH_1,Smooth,211,15,196,13,70,120,25000,0.8259,0,78.9,3.67,0,3,27,7
2023-07-05,PN001,SUV,SUV_Y,WH_2,Smooth,130,19,111,18,97,127,25000,0.6342,0,78.9,3.67,0,3,27,7
2023-07-05,PN002,Truck,Truck_T1,WH_3,Smooth,78,15,63,14,76,120,25000,0.6349,0,78.9,3.67,0,3,27,7
2023-07-05,PN003,EV,EV_E2,WH_4,Intermittent,0,0,0,32,35,123,25000,0.5733,0,78.9,3.67,0,3,27,7
2023-07-05,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,0,0,0,51,58,120,25000,0.9874,0,78.9,3.67,0,3,27,7
2023-07-05,PN005,Passenger,Hatch_C,WH_2,Erratic,431,7,424,7,35,90,25000,0.6106,0,78.9,3.67,0,3,27,7
2023-07-05,PN006,SUV,SUV_X,WH_3,Erratic,79,10,69,10,51,93,25000,0.7229,0,78.9,3.67,0,3,27,7
2023-07-05,PN007,Truck,Truck_T2,WH_4,Lumpy,0,0,0,25,28,58,25000,0.9648,0,78.9,3.67,0,3,27,7
2023-07-05,PN008,EV,EV_E1,WH_1,Lumpy,0,0,0,62,70,52,25000,0.6165,0,78.9,3.67,0,3,27,7
2023-07-06,PN000,Passenger,Sedan_A,WH_1,Smooth,211,11,200,12,60,120,25000,0.82,0,78.9,3.67,0,4,27,7
2023-07-06,PN001,SUV,SUV_Y,WH_2,Smooth,132,16,116,16,83,127,25000,0.5813,0,78.9,3.67,0,4,27,7
2023-07-06,PN002,Truck,Truck_T1,WH_3,Smooth,74,13,61,12,65,120,25000,0.6079,0,78.9,3.67,0,4,27,7
2023-07-06,PN003,EV,EV_E2,WH_4,Intermittent,0,0,0,37,30,123,25000,0.6064,0,78.9,3.67,0,4,27,7
2023-07-06,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,0,0,0,59,50,120,25000,0.9982,0,78.9,3.67,0,4,27,7
2023-07-06,PN005,Passenger,Hatch_C,WH_2,Erratic,115,6,109,6,30,90,25000,0.6337,0,78.9,3.67,0,4,27,7
2023-07-06,PN006,SUV,SUV_X,WH_3,Erratic,126,9,117,9,43,93,25000,0.6936,0,78.9,3.67,0,4,27,7
2023-07-06,PN007,Truck,Truck_T2,WH_4,Lumpy,0,0,0,29,24,58,25000,0.993,0,78.9,3.67,0,4,27,7
2023-07-06,PN008,EV,EV_E1,WH_1,Lumpy,0,0,0,72,60,52,25000,0.6251,0,78.9,3.67,0,4,27,7
2023-07-07,PN000,Passenger,Sedan_A,WH_1,Smooth,193,10,183,10,52,120,25000,0.7771,0,78.9,3.67,0,5,27,7
2023-07-07,PN001,SUV,SUV_Y,WH_2,Smooth,138,15,123,13,71,127,25000,0.6389,0,78.9,3.67,0,5,27,7
2023-07-07,PN002,Truck,Truck_T1,WH_3,Smooth,76,11,65,10,56,120,25000,0.6457,0,78.9,3.67,0,5,27,7
2023-07-07,PN003,EV,EV_E2,WH_4,Intermittent,0,0,0,41,26,123,25000,0.5724,0,78.9,3.67,0,5,27,7
2023-07-07,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,0,0,0,67,42,120,25000,0.9686,0,78.9,3.67,0,5,27,7
2023-07-07,PN005,Passenger,Hatch_C,WH_2,Erratic,141,5,136,6,25,90,25000,0.6664,0,78.9,3.67,0,5,27,7
2023-07-07,PN006,SUV,SUV_X,WH_3,Erratic,114,7,107,8,37,93,25000,0.7057,0,78.9,3.67,0,5,27,7
2023-07-07,PN007,Truck,Truck_T2,WH_4,Lumpy,0,0,0,33,20,58,25000,0.9421,0,78.9,3.67,0,5,27,7
2023-07-07,PN008,EV,EV_E1,WH_1,Lumpy,0,0,0,80,52,52,25000,0.6018,0,78.9,3.67,0,5,27,7
2023-07-08,PN000,Passenger,Sedan_A,WH_1,Smooth,191,9,182,9,44,120,25000,0.8689,0,78.9,3.67,0,6,27,7
2023-07-08,PN001,SUV,SUV_Y,WH_2,Smooth,140,12,128,11,61,127,25000,0.6066,0,78.9,3.67,0,6,27,7
2023-07-08,PN002,Truck,Truck_T1,WH_3,Smooth,76,9,67,9,48,120,25000,0.6115,0,78.9,3.67,0,6,27,7
2023-07-08,PN003,EV,EV_E2,WH_4,Intermittent,0,0,0,45,22,123,25000,0.5553,0,78.9,3.67,0,6,27,7
2023-07-08,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,0,0,0,73,36,120,25000,1.0,0,78.9,3.67,0,6,27,7
2023-07-08,PN005,Passenger,Hatch_C,WH_2,Erratic,4,3,1,6,22,90,25000,0.6622,0,78.9,3.67,0,6,27,7
2023-07-08,PN006,SUV,SUV_X,WH_3,Erratic,112,6,106,7,32,93,25000,0.7243,0,78.9,3.67,0,6,27,7
2023-07-08,PN007,Truck,Truck_T2,WH_4,Lumpy,0,0,0,36,17,58,25000,0.9762,0,78.9,3.67,0,6,27,7
2023-07-08,PN008,EV,EV_E1,WH_1,Lumpy,0,0,0,88,44,52,25000,0.6315,0,78.9,3.67,0,6,27,7
2023-07-09,PN000,Passenger,Sedan_A,WH_1,Smooth,209,7,202,8,38,120,25000,0.7895,0,78.9,3.67,0,7,27,7
2023-07-09,PN001,SUV,SUV_Y,WH_2,Smooth,139,10,129,10,52,127,25000,0.6095,0,78.9,3.67,0,7,27,7
2023-07-09,PN002,Truck,Truck_T1,WH_3,Smooth,78,8,70,8,41,120,25000,0.6321,0,78.9,3.67,0,7,27,7
2023-07-09,PN003,EV,EV_E2,WH_4,Intermittent,0,0,0,48,19,123,25000,0.6031,0,78.9,3.67,0,7,27,7
2023-07-09,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,0,0,0,78,31,120,25000,0.9988,0,78.9,3.67,0,7,27,7
2023-07-09,PN005,Passenger,Hatch_C,WH_2,Erratic,72,5,67,4,19,90,25000,0.6328,0,78.9,3.67,0,7,27,7
2023-07-09,PN006,SUV,SUV_X,WH_3,Erratic,56,6,50,6,27,93,25000,0.6974,0,78.9,3.67,0,7,27,7
2023-07-09,PN007,Truck,Truck_T2,WH_4,Lumpy,0,0,0,38,15,58,25000,0.9377,0,78.9,3.67,0,7,27,7
2023-07-09,PN008,EV,EV_E1,WH_1,Lumpy,0,0,0,94,38,52,25000,0.56,0,78.9,3.67,0,7,27,7
2023-07-10,PN000,Passenger,Sedan_A,WH_1,Smooth,183,7,176,7,32,120,25000,0.823,0,78.9,3.67,0,1,28,7
2023-07-10,PN001,SUV,SUV_Y,WH_2,Smooth,133,8,125,9,45,127,25000,0.5987,0,78.9,3.67,0,1,28,7
2023-07-10,PN002,Truck,Truck_T1,WH_3,Smooth,82,7,75,7,35,120,25000,0.6212,0,78.9,3.67,0,1,28,7
2023-07-10,PN003,EV,EV_E2,WH_4,Intermittent,0,0,0,51,16,123,25000,0.5921,0,78.9,3.67,0,1,28,7
2023-07-10,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,39,36,3,46,27,120,25000,1.0,0,78.9,3.67,0,1,28,7
2023-07-10,PN005,Passenger,Hatch_C,WH_2,Erratic,110,3,107,4,16,90,25000,0.656,0,78.9,3.67,0,1,28,7
2023-07-10,PN006,SUV,SUV_X,WH_3,Erratic,326,4,322,6,23,93,25000,0.7347,0,78.9,3.67,0,1,28,7
2023-07-10,PN007,Truck,Truck_T2,WH_4,Lumpy,0,0,0,40,13,58,25000,0.9813,0,78.9,3.67,0,1,28,7
2023-07-10,PN008,EV,EV_E1,WH_1,Lumpy,0,0,0,100,32,52,25000,0.6125,0,78.9,3.67,0,1,28,7
2023-07-11,PN000,Passenger,Sedan_A,WH_1,Smooth,186,5,181,6,28,120,25000,0.8112,0,78.9,3.67,0,2,28,7
2023-07-11,PN001,SUV,SUV_Y,WH_2,Smooth,144,8,136,8,38,127,25000,0.5805,0,78.9,3.67,0,2,28,7
2023-07-11,PN002,Truck,Truck_T1,WH_3,Smooth,85,6,79,6,30,120,25000,0.6455,0,78.9,3.67,0,2,28,7
2023-07-11,PN003,EV,EV_E2,WH_4,Intermittent,21,19,2,34,14,123,25000,0.5266,0,78.9,3.67,0,2,28,7
2023-07-11,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,0,0,0,50,23,120,25000,0.9807,0,78.9,3.67,0,2,28,7
2023-07-11,PN005,Passenger,Hatch_C,WH_2,Erratic,100,3,97,3,14,90,25000,0.6457,0,78.9,3.67,0,2,28,7
2023-07-11,PN006,SUV,SUV_X,WH_3,Erratic,596,4,592,5,20,93,25000,0.6804,0,78.9,3.67,0,2,28,7
2023-07-11,PN007,Truck,Truck_T2,WH_4,Lumpy,0,0,0,42,11,58,25000,0.9622,0,78.9,3.67,0,2,28,7
2023-07-11,PN008,EV,EV_E1,WH_1,Lumpy,0,0,0,104,28,52,25000,0.6432,0,78.9,3.67,0,2,28,7
2023-07-12,PN000,Passenger,Sedan_A,WH_1,Smooth,201,5,196,5,24,120,25000,0.8285,0,78.9,3.67,0,3,28,7
2023-07-12,PN001,SUV,SUV_Y,WH_2,Smooth,143,6,137,7,33,127,25000,0.5925,0,78.9,3.67,0,3,28,7
2023-07-12,PN002,Truck,Truck_T1,WH_3,Smooth,78,5,73,5,26,120,25000,0.617,0,78.9,3.67,0,3,28,7
2023-07-12,PN003,EV,EV_E2,WH_4,Intermittent,0,0,0,36,12,123,25000,0.55,0,78.9,3.67,0,3,28,7
2023-07-12,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,0,0,0,53,20,120,25000,1.0,0,78.9,3.67,0,3,28,7
2023-07-12,PN005,Passenger,Hatch_C,WH_2,Erratic,119,2,117,3,12,90,25000,0.6403,0,78.9,3.67,0,3,28,7
2023-07-12,PN006,SUV,SUV_X,WH_3,Erratic,72,3,69,5,17,93,25000,0.6568,0,78.9,3.67,0,3,28,7
2023-07-12,PN007,Truck,Truck_T2,WH_4,Lumpy,0,0,0,44,9,58,25000,0.9733,0,78.9,3.67,0,3,28,7
2023-07-12,PN008,EV,EV_E1,WH_1,Lumpy,0,0,0,108,24,52,25000,0.6152,0,78.9,3.67,0,3,28,7
2023-07-13,PN000,Passenger,Sedan_A,WH_1,Smooth,190,4,186,5,20,120,25000,0.8257,0,78.9,3.67,0,4,28,7
2023-07-13,PN001,SUV,SUV_Y,WH_2,Smooth,137,6,131,6,28,127,25000,0.6048,0,78.9,3.67,0,4,28,7
2023-07-13,PN002,Truck,Truck_T1,WH_3,Smooth,79,4,75,5,22,120,25000,0.6189,0,78.9,3.67,0,4,28,7
2023-07-13,PN003,EV,EV_E2,WH_4,Intermittent,0,0,0,38,10,123,25000,0.6152,0,78.9,3.67,0,4,28,7
2023-07-13,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,0,0,0,56,17,120,25000,0.9926,0,78.9,3.67,0,4,28,7
2023-07-13,PN005,Passenger,Hatch_C,WH_2,Erratic,114,2,112,3,10,90,25000,0.6597,0,78.9,3.67,0,4,28,7
2023-07-13,PN006,SUV,SUV_X,WH_3,Erratic,490,3,487,4,15,93,25000,0.6854,0,78.9,3.67,0,4,28,7
2023-07-13,PN007,Truck,Truck_T2,WH_4,Lumpy,0,0,0,45,8,58,25000,0.985,0,78.9,3.67,0,4,28,7
2023-07-13,PN008,EV,EV_E1,WH_1,Lumpy,0,0,0,112,20,52,25000,0.5773,0,78.9,3.67,0,4,28,7
2023-07-14,PN000,Passenger,Sedan_A,WH_1,Smooth,194,3,191,4,18,120,25000,0.7972,0,78.9,3.67,0,5,28,7
2023-07-14,PN001,SUV,SUV_Y,WH_2,Smooth,134,4,130,6,24,127,25000,0.5821,0,78.9,3.67,0,5,28,7
2023-07-14,PN002,Truck,Truck_T1,WH_3,Smooth,69,3,66,5,19,120,25000,0.6143,0,78.9,3.67,0,5,28,7
2023-07-14,PN003,EV,EV_E2,WH_4,Intermittent,0,0,0,39,9,123,25000,0.6005,0,78.9,3.67,0,5,28,7
2023-07-14,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,0,0,0,59,14,120,25000,0.9802,0,78.9,3.67,0,5,28,7
2023-07-14,PN005,Passenger,Hatch_C,WH_2,Erratic,92,1,91,3,9,90,25000,0.6596,0,78.9,3.67,0,5,28,7
2023-07-14,PN006,SUV,SUV_X,WH_3,Erratic,109,3,106,3,13,93,25000,0.7265,0,78.9,3.67,0,5,28,7
2023-07-14,PN007,Truck,Truck_T2,WH_4,Lumpy,0,0,0,46,7,58,25000,0.9707,0,78.9,3.67,0,5,28,7
2023-07-14,PN008,EV,EV_E1,WH_1,Lumpy,0,0,0,114,18,52,25000,0.6263,0,78.9,3.67,0,5,28,7
2023-07-15,PN000,Passenger,Sedan_A,WH_1,Smooth,193,3,190,4,15,120,25000,0.817,0,78.9,3.67,0,6,28,7
2023-07-15,PN001,SUV,SUV_Y,WH_2,Smooth,142,4,138,5,21,127,25000,0.6086,0,78.9,3.67,0,6,28,7
2023-07-15,PN002,Truck,Truck_T1,WH_3,Smooth,75,4,71,4,16,120,25000,0.6414,0,78.9,3.67,0,6,28,7
2023-07-15,PN003,EV,EV_E2,WH_4,Intermittent,29,27,2,13,8,123,25000,0.6123,0,78.9,3.67,0,6,28,7
2023-07-15,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,0,0,0,61,12,120,25000,0.9797,0,78.9,3.67,0,6,28,7
2023-07-15,PN005,Passenger,Hatch_C,WH_2,Erratic,84,2,82,3,7,90,25000,0.6261,0,78.9,3.67,0,6,28,7
2023-07-15,PN006,SUV,SUV_X,WH_3,Erratic,82,2,80,3,11,93,25000,0.6758,0,78.9,3.67,0,6,28,7
2023-07-15,PN007,Truck,Truck_T2,WH_4,Lumpy,0,0,0,47,6,58,25000,0.9911,0,78.9,3.67,0,6,28,7
2023-07-15,PN008,EV,EV_E1,WH_1,Lumpy,0,0,0,117,15,52,25000,0.629,0,78.9,3.67,0,6,28,7
2023-07-16,PN000,Passenger,Sedan_A,WH_1,Smooth,198,2,196,4,13,120,25000,0.7957,0,78.9,3.67,0,7,28,7
2023-07-16,PN001,SUV,SUV_Y,WH_2,Smooth,139,4,135,4,18,127,25000,0.5635,0,78.9,3.67,0,7,28,7
2023-07-16,PN002,Truck,Truck_T1,WH_3,Smooth,81,2,79,4,14,120,25000,0.6129,0,78.9,3.67,0,7,28,7
2023-07-16,PN003,EV,EV_E2,WH_4,Intermittent,0,0,0,15,6,123,25000,0.5865,0,78.9,3.67,0,7,28,7
2023-07-16,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,0,0,0,62,11,120,25000,0.9911,0,78.9,3.67,0,7,28,7
2023-07-16,PN005,Passenger,Hatch_C,WH_2,Erratic,94,1,93,3,6,90,25000,0.6489,0,78.9,3.67,0,7,28,7
2023-07-16,PN006,SUV,SUV_X,WH_3,Erratic,102,2,100,3,9,93,25000,0.6857,0,78.9,3.67,0,7,28,7
2023-07-16,PN007,Truck,Truck_T2,WH_4,Lumpy,0,0,0,48,5,58,25000,0.9915,0,78.9,3.67,0,7,28,7
2023-07-16,PN008,EV,EV_E1,WH_1,Lumpy,0,0,0,119,13,52,25000,0.6133,0,78.9,3.67,0,7,28,7
2023-07-17,PN000,Passenger,Sedan_A,WH_1,Smooth,208,3,205,3,11,120,25000,0.8182,0,78.9,3.67,0,1,29,7
2023-07-17,PN001,SUV,SUV_Y,WH_2,Smooth,128,3,125,4,15,127,25000,0.6094,0,78.9,3.67,0,1,29,7
2023-07-17,PN002,Truck,Truck_T1,WH_3,Smooth,81,3,78,3,12,120,25000,0.6369,0,78.9,3.67,0,1,29,7
2023-07-17,PN003,EV,EV_E2,WH_4,Intermittent,0,0,0,15,6,123,25000,0.5847,0,78.9,3.67,0,1,29,7
2023-07-17,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,36,33,3,31,9,120,25000,0.9739,0,78.9,3.67,0,1,29,7
2023-07-17,PN005,Passenger,Hatch_C,WH_2,Erratic,446,1,445,3,5,90,25000,0.6527,0,78.9,3.67,0,1,29,7
2023-07-17,PN006,SUV,SUV_X,WH_3,Erratic,546,1,545,3,8,93,25000,0.712,0,78.9,3.67,0,1,29,7
2023-07-17,PN007,Truck,Truck_T2,WH_4,Lumpy,0,0,0,49,4,58,25000,0.9943,0,78.9,3.67,0,1,29,7
2023-07-17,PN008,EV,EV_E1,WH_1,Lumpy,0,0,0,121,11,52,25000,0.6147,0,78.9,3.67,0,1,29,7
2023-07-18,PN000,Passenger,Sedan_A,WH_1,Smooth,195,1,194,4,9,120,25000,0.7871,0,78.9,3.67,0,2,29,7
2023-07-18,PN001,SUV,SUV_Y,WH_2,Smooth,138,2,136,4,13,127,25000,0.59,0,78.9,3.67,0,2,29,7
2023-07-18,PN002,Truck,Truck_T1,WH_3,Smooth,77,2,75,3,10,120,25000,0.6177,0,78.9,3.67,0,2,29,7
2023-07-18,PN003,EV,EV_E2,WH_4,Intermittent,0,0,0,16,5,123,25000,0.5793,0,78.9,3.67,0,2,29,7
2023-07-18,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,36,28,8,4,8,120,25000,0.99,0,78.9,3.67,0,2,29,7
2023-07-18,PN005,Passenger,Hatch_C,WH_2,Erratic,368,1,367,2,5,90,25000,0.6228,0,78.9,3.67,0,2,29,7
2023-07-18,PN006,SUV,SUV_X,WH_3,Erratic,88,2,86,2,7,93,25000,0.6736,0,78.9,3.67,0,2,29,7
2023-07-18,PN007,Truck,Truck_T2,WH_4,Lumpy,0,0,0,49,4,58,25000,0.9293,0,78.9,3.67,0,2,29,7
2023-07-18,PN008,EV,EV_E1,WH_1,Lumpy,0,0,0,123,9,52,25000,0.544,0,78.9,3.67,0,2,29,7
2023-07-19,PN000,Passenger,Sedan_A,WH_1,Smooth,201,2,199,3,8,120,25000,0.8038,0,78.9,3.67,0,3,29,7
2023-07-19,PN001,SUV,SUV_Y,WH_2,Smooth,140,2,138,4,11,127,25000,0.6526,0,78.9,3.67,0,3,29,7
2023-07-19,PN002,Truck,Truck_T1,WH_3,Smooth,81,1,80,3,9,120,25000,0.6623,0,78.9,3.67,0,3,29,7
2023-07-19,PN003,EV,EV_E2,WH_4,Intermittent,0,0,0,17,4,123,25000,0.5559,0,78.9,3.67,0,3,29,7
2023-07-19,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,0,0,0,5,7,120,25000,0.9954,0,78.9,3.67,0,3,29,7
2023-07-19,PN005,Passenger,Hatch_C,WH_2,Erratic,101,1,100,2,4,90,25000,0.616,0,78.9,3.67,0,3,29,7
2023-07-19,PN006,SUV,SUV_X,WH_3,Erratic,610,1,609,2,6,93,25000,0.6699,0,78.9,3.67,0,3,29,7
2023-07-19,PN007,Truck,Truck_T2,WH_4,Lumpy,0,0,0,50,3,58,25000,0.9473,0,78.9,3.67,0,3,29,7
2023-07-19,PN008,EV,EV_E1,WH_1,Lumpy,0,0,0,124,8,52,25000,0.6019,0,78.9,3.67,0,3,29,7
2023-07-20,PN000,Passenger,Sedan_A,WH_1,Smooth,174,1,173,3,7,120,25000,0.8028,0,78.9,3.67,0,4,29,7
2023-07-20,PN001,SUV,SUV_Y,WH_2,Smooth,132,2,130,3,10,127,25000,0.6113,0,78.9,3.67,0,4,29,7
2023-07-20,PN002,Truck,Truck_T1,WH_3,Smooth,79,2,77,3,7,120,25000,0.6396,0,78.9,3.67,0,4,29,7
2023-07-20,PN003,EV,EV_E2,WH_4,Intermittent,0,0,0,18,3,123,25000,0.5688,0,78.9,3.67,0,4,29,7
2023-07-20,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,0,0,0,6,6,120,25000,0.9931,0,78.9,3.67,0,4,29,7
2023-07-20,PN005,Passenger,Hatch_C,WH_2,Erratic,110,1,109,2,3,90,25000,0.6234,0,78.9,3.67,0,4,29,7
2023-07-20,PN006,SUV,SUV_X,WH_3,Erratic,113,1,112,2,5,93,25000,0.6693,0,78.9,3.67,0,4,29,7
2023-07-20,PN007,Truck,Truck_T2,WH_4,Lumpy,0,0,0,50,3,58,25000,0.9413,0,78.9,3.67,0,4,29,7
2023-07-20,PN008,EV,EV_E1,WH_1,Lumpy,0,0,0,125,7,52,25000,0.6194,0,78.9,3.67,0,4,29,7
2023-07-21,PN000,Passenger,Sedan_A,WH_1,Smooth,194,2,192,2,6,120,25000,0.7997,0,78.9,3.67,0,5,29,7
2023-07-21,PN001,SUV,SUV_Y,WH_2,Smooth,140,2,138,3,8,127,25000,0.5688,0,78.9,3.67,0,5,29,7
2023-07-21,PN002,Truck,Truck_T1,WH_3,Smooth,83,1,82,3,6,120,25000,0.6251,0,78.9,3.67,0,5,29,7
2023-07-21,PN003,EV,EV_E2,WH_4,Intermittent,0,0,0,18,3,123,25000,0.5505,0,78.9,3.67,0,5,29,7
2023-07-21,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,0,0,0,7,5,120,25000,1.0,0,78.9,3.67,0,5,29,7
2023-07-21,PN005,Passenger,Hatch_C,WH_2,Erratic,400,0,400,2,3,90,25000,0.6337,0,78.9,3.67,0,5,29,7
2023-07-21,PN006,SUV,SUV_X,WH_3,Erratic,267,0,267,3,4,93,25000,0.7098,0,78.9,3.67,0,5,29,7
2023-07-21,PN007,Truck,Truck_T2,WH_4,Lumpy,0,0,0,51,2,58,25000,0.993,0,78.9,3.67,0,5,29,7
2023-07-21,PN008,EV,EV_E1,WH_1,Lumpy,0,0,0,126,6,52,25000,0.5873,0,78.9,3.67,0,5,29,7
2023-07-22,PN000,Passenger,Sedan_A,WH_1,Smooth,186,1,185,2,5,120,25000,0.8079,0,78.9,3.67,0,6,29,7
2023-07-22,PN001,SUV,SUV_Y,WH_2,Smooth,128,1,127,3,7,127,25000,0.6173,0,78.9,3.67,0,6,29,7
2023-07-22,PN002,Truck,Truck_T1,WH_3,Smooth,77,1,76,3,5,120,25000,0.6287,0,78.9,3.67,0,6,29,7
2023-07-22,PN003,EV,EV_E2,WH_4,Intermittent,0,0,0,18,3,123,25000,0.5827,0,78.9,3.67,0,6,29,7
2023-07-22,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,0,0,0,8,4,120,25000,0.9658,0,78.9,3.67,0,6,29,7
2023-07-22,PN005,Passenger,Hatch_C,WH_2,Erratic,92,1,91,1,3,90,25000,0.6564,0,78.9,3.67,0,6,29,7
2023-07-22,PN006,SUV,SUV_X,WH_3,Erratic,56,1,55,2,4,93,25000,0.6864,0,78.9,3.67,0,6,29,7
2023-07-22,PN007,Truck,Truck_T2,WH_4,Lumpy,0,0,0,51,2,58,25000,0.9782,0,78.9,3.67,0,6,29,7
2023-07-22,PN008,EV,EV_E1,WH_1,Lumpy,0,0,0,127,5,52,25000,0.6248,0,78.9,3.67,0,6,29,7
2023-07-23,PN000,Passenger,Sedan_A,WH_1,Smooth,182,0,182,3,4,120,25000,0.8198,0,78.9,3.67,0,7,29,7
